;Go_score;Player_Load;cardioWorkload;date;exercises;giorni_dopo_game;giorni_prima_game;intensity;kinematicWorkload;mechanicalWorkload;metabolicWorkload;perceivedWorkload;playerName;rpe;workload;giorno;mese;Go_score+1
1607;4.8;396.1387;0.0;2018-03-22;['Block-3', 'Session', 'Boxes-5v2', 'Block-1', 'Warm-up'];6.0;2.0;80.2;67.9;44.4;73.7;57.1;Player13;5.0;3.1;22;3;4.8
1608;4.8;370.7657;0.0;2018-03-23;['Session'];7.0;1.0;39.3;0.0;17.0;5.6;31.7;Player13;3.0;1.1;23;3;5.0
1609;5.0;481.3288;0.0;2018-03-24;['1st.half', '2nd.half', 'game'];0.0;0.0;118.8;59.6;75.2;73.5;52.9;Player13;5.0;3.3;24;3;
1611;5.0;350.4834;0.0;2018-03-26;['Warm-up', 'Game-8v8 plus 1J', 'Session', 'Passing-drill boxes plus freccia', 'Int-run 20 40'];2.0;5.0;81.3;63.4;43.9;53.9;0.0;Player13;0.0;2.4;26;3;4.8
1612;4.8;352.315;0.0;2018-03-27;['Block-2', 'Defensive-phase 7 plus 1 vs 8', 'Block-4', 'Block-1', 'Warm-up', 'Block-3', 'Session'];3.0;4.0;0.0;0.0;0.0;0.0;0.0;Player13;3.0;0.0;27;3;5.0
1613;5.0;268.7583;0.0;2018-03-28;['Session', 'Set-pieces defensive', 'Boxes-8v2'];4.0;3.0;0.0;0.0;0.0;0.0;0.0;Player13;2.0;0.0;28;3;5.0
1614;5.0;385.825;0.0;2018-03-29;['Warm-up', 'Session', 'Offensive-phase 11v1 plus 11v7', 'Game-11v11'];5.0;2.0;71.0;29.1;43.3;29.3;31.4;Player13;3.0;1.7;29;3;4.8
1615;4.8;375.0517;0.0;2018-03-30;['10v11', 'Warm-up', 'Session'];6.0;1.0;62.0;28.6;32.1;27.1;31.8;Player13;3.0;1.5;30;3;5.0
1619;5.0;378.9364;0.0;2018-04-03;['Warm-up', 'Session', 'Int-run 20 40', 'Game-11v11', 'Passing-drill boxes plus square'];-2.0;6.0;76.4;55.6;37.5;43.3;31.7;Player13;3.0;2.1;3;4;4.6
1620;4.6;283.7528;0.0;2018-04-04;['Block-1', 'Block-2', 'Warm-up', 'Session', 'Cross-and finalisations', 'Finalisations'];-2.0;5.0;47.5;25.8;51.9;26.0;31.7;Player13;3.0;1.8;4;4;
1621;;671.3848;0.0;2018-04-05;['2nd-half', '1st-half', 'Session', 'Warm-up'];-2.0;4.0;90.7;77.8;57.8;78.9;74.3;Player13;6.0;3.6;5;4;4.8
1622;4.8;273.5346;0.0;2018-04-06;['Role-specific drill', 'Session', 'Boxes-8v2', 'Set-pieces defensive'];-2.0;3.0;38.0;0.0;24.5;6.1;20.4;Player13;2.0;0.9;6;4;5.0
1623;5.0;513.4201;0.0;2018-04-07;['Game-11v11', 'Warm-up', 'Offensive-phase build up', 'Session', 'Offensive-phase 11v1'];-2.0;2.0;69.9;42.4;51.8;48.9;35.6;Player13;3.0;2.3;7;4;5.0
1624;5.0;314.1561;0.0;2018-04-08;['Session'];-2.0;1.0;63.6;28.2;29.5;28.9;20.6;Player13;2.0;1.4;8;4;5.0
1626;4.3;32.2427;0.0;2018-04-10;['Session'];1.0;4.0;20.7;0.0;0.0;0.0;18.1;Player13;2.0;0.9;10;4;5.0
1627;5.0;435.24199999999996;0.0;2018-04-11;['Passing-drill (boxes plus croce)', 'Possession-10v10 4 gates', 'Session', 'Warm-up', 'FB-block 2', 'FB-block 1', 'Specific-intermitttent run'];2.0;3.0;74.5;35.1;59.0;49.4;55.6;Player13;5.0;2.5;11;4;4.8
1628;4.8;394.4439;0.0;2018-04-12;['Session', 'Game-11v11', 'Role-specific drill', 'Warm-up'];3.0;2.0;65.1;29.1;47.0;29.8;31.9;Player13;3.0;1.8;12;4;5.0
1629;5.0;258.372;0.0;2018-04-13;['Session', 'Boxes-5v2', '10v11'];4.0;1.0;57.0;20.4;27.0;19.1;19.7;Player13;2.0;1.1;13;4;5.0
1632;4.1;321.2872;0.0;2018-04-16;['Session'];2.0;3.0;48.0;0.0;0.0;1.3;11.1;Player13;1.0;0.4;16;4;3.9
1633;3.9;310.9084;0.0;2018-04-17;['Session'];3.0;2.0;44.5;0.0;0.0;0.0;21.1;Player13;2.0;1.1;17;4;4.1
1641;5.0;315.7857;0.0;2018-04-25;['Session'];2.0;3.0;53.5;0.0;31.8;22.2;40.0;Player13;4.0;1.6;25;4;5.0
1642;5.0;221.6378;0.0;2018-04-26;['Warm-up', 'Session'];3.0;2.0;30.0;23.6;2.3;17.2;10.8;Player13;1.0;0.8;26;4;5.0
1643;5.0;287.1514;0.0;2018-04-27;['10v11', 'Boxes 5v2', 'Session'];4.0;1.0;54.0;0.0;22.1;20.4;30.9;Player13;3.0;1.2;27;4;5.0
1646;5.0;342.56199999999995;0.0;2018-04-30;['Int-run 20 20', 'Session', 'Possession-10v10 conquer line', 'Passing-drill square'];2.0;5.0;101.3;88.1;44.1;82.8;59.8;Player13;6.0;3.5;30;4;4.8
1647;4.8;382.5815;0.0;2018-05-01;['Session', '3v3', 'Game-11v11', 'Warm-up', '1v1', '2v2'];3.0;4.0;56.2;35.3;43.8;38.3;66.6;Player13;6.0;2.4;1;5;4.1
1648;4.1;311.2551;0.0;2018-05-02;['Session'];4.0;3.0;39.3;0.0;11.8;5.0;11.0;Player13;1.0;0.5;2;5;4.6
1649;4.6;367.1429;0.0;2018-05-03;['10v11', 'Boxes-8v2', 'Session'];5.0;2.0;59.1;30.9;37.7;38.6;44.5;Player13;4.0;1.9;3;5;5.0
1650;5.0;379.4314;0.0;2018-05-04;['Set-pieces defensive', '10v11', 'Warm-up', 'Session'];6.0;1.0;50.7;26.9;53.7;24.4;23.0;Player13;2.0;1.7;4;5;5.0
1652;;157.2581;0.0;2018-05-06;['Session', 'Int-run 15 15'];1.0;3.0;71.9;0.0;22.0;22.9;36.6;Player13;4.0;1.4;6;5;4.4
1653;4.4;195.138;0.0;2018-05-07;['Warm-up', 'Session', 'Int-run 20 40', 'Passing-drill freccia'];2.0;2.0;70.1;0.0;13.1;17.5;9.4;Player13;1.0;0.7;7;5;5.0
1654;5.0;352.8848;0.0;2018-05-08;['10v11', 'Set-pieces', 'Boxes-5v2', 'Session'];3.0;1.0;49.4;21.7;34.9;21.1;0.0;Player13;0.0;1.3;8;5;
1655;;379.6159;0.0;2017-06-12;['Passing-drill 1', 'Run-1', 'Session', 'Run-and passing dr', 'Passing-drill 2', 'Passing-drill 3', 'Run-2', 'Run-3'];-2.0;-2.0;50.38744776955464;0.0;25.13551492317859;4.0351994948159575;62.52856823841972;Player14;5.5;1.948909693342025;12;6;
1656;;451.3987;0.0;2017-06-13;['First-half game', 'Session', 'Theme-game 10vs10 ', 'warm-up and mov sk', 'Possession-10vs10 ', 'Square-5vs5 20x20m', 'Second-half game'];-2.0;-2.0;46.439706401541926;33.24106007045218;83.18838859432245;24.17244321459796;95.66360404505409;Player14;7.0;3.3317701959111816;13;6;
1657;;109.4423;0.0;2017-06-14;['Yo-yo-IRT L2', 'Warm-up', 'Session'];-2.0;-2.0;81.52714700167323;0.0;71.2733626936927;22.909873129609753;81.31122324445872;Player14;9.0;3.1906464264042804;14;6;
1658;;253.2176;0.0;2017-06-15;['Game-half pitch', 'Rehab', 'Session', 'Aerobic-work'];-2.0;-2.0;59.710912343573;24.58409379832793;54.74328801780178;22.57966861286203;25.76724491622188;Player14;2.5;1.727533935289734;15;6;
1659;;633.9793;0.0;2017-06-16;['Warm-up', 'Second-possession', 'Aerobic-work', 'Game-66m', 'First-intermittent', 'Session', 'First-possession', 'Second-intermitten', 'Passing-drill squa', 'Warm-up', 'Session', 'Shooting'];-4.0;-4.0;108.51288893607588;47.062211957703;158.89307052608336;58.01806258275305;84.58964260953702;Player14;7.0;5.02786975716908;16;6;
1660;;510.26570000000004;0.0;2017-06-17;['Session', '11vs1', 'Warm-up', 'Session', 'Functional-trainin', '4vs4-plus 2 or 4vs', 'Warm-up'];-4.0;-4.0;65.27895962733248;48.86669798526498;86.16943556353128;36.70057175884877;72.20048601938704;Player14;6.0;3.2301246060739097;17;6;
1661;;82.4607;0.0;2017-06-18;['Session'];-2.0;-2.0;20.871903603903014;0.0;6.713233200180074;0.0;9.398717768483634;Player14;1.0;0.4083555370195346;18;6;
1662;;775.0983;0.0;2017-06-19;['Session', 'First-aerobic work', 'Second-half-game', 'Aerobic-work plus ', '11vs1', 'First-half game', 'Second-aerobic wor', 'Warm-up', 'Warm-up plus mov. ', '1vs1-2vs2 4vs4 4vs', 'Session'];-4.0;-4.0;106.5886878716124;143.37634384577825;264.6172579754866;127.88317207151184;118.34177475149984;Player14;9.0;8.709808858684688;19;6;
1663;;515.8596;0.0;2017-06-20;['Game-11vs11', 'Second-half', 'Session', 'Warm-up pre match', 'First-half', 'Functional-trainin'];-2.0;-2.0;51.531425799588305;57.04008591235286;122.34595777199458;48.8819379442467;111.8945022050882;Player14;7.5;4.55054449111209;20;6;
1664;;111.3918;0.0;2017-06-21;['Session'];-2.0;-2.0;18.93808972446467;0.0;2.586020108197149;0.0;9.681172555058415;Player14;1.0;0.3542820240303202;21;6;
1665;;813.1075999999999;0.0;2017-06-22;['Preparation-to the', 'Session', 'Set-pieces', 'Hand-ball', 'Warm-up', 'Boxes', 'Warm-up', 'Session', 'Aerobic-circuit', 'Build-up', 'Game-position 4vs3'];-4.0;-4.0;92.46393015800794;69.47818279927482;216.51502569869444;85.23094203627147;94.08999463189512;Player14;7.0;6.525132080078421;22;6;
1666;;84.0195;0.0;2017-06-23;['Session'];-2.0;-2.0;14.542312394561618;0.0;0.0;0.0;59.70604353287053;Player14;6.0;2.9853021766435273;23;6;
1668;;697.2959;0.0;2017-06-25;['Session', 'Possession-game 6v', 'First-game 9vs9', 'Warm-up', 'Second-intermitten', 'First-intermittent', 'Second-game 9vs9', 'Third-intermittent', '4vs6-last 20 m', 'Offensive-combinat', 'Warm-up', 'Session'];-4.0;-4.0;105.00470666753056;87.64042825965835;248.69764617517677;106.41521171097187;83.39062364552704;Player14;7.0;7.426290201260339;25;6;
1669;;389.9709;0.0;2017-06-26;['6vs8', 'Tournament-6vs6', 'First-game', 'Session', 'Warm-up', 'sixth-game', '4vs6', 'Boxes-5vs2', 'Second-game', 'Fourth-game', 'Fiveth-game', 'Third-game'];-2.0;-2.0;51.70005424694525;35.56369409499107;90.388610695655;34.52149513849673;60.968210046645915;Player14;5.0;2.994133174232357;26;6;
1670;;316.8731;0.0;2017-06-27;['Agility', 'Set-pieces offensi', 'Preparation-to the', '11vs1', 'Hand-ball', 'Warm-up', 'Session'];-2.0;-2.0;51.228325131312005;45.061362845001995;91.66462514158155;38.03489663940696;0.0;Player14;0.0;3.1463713605471995;27;6;
1671;;490.8358;0.0;2017-06-28;['Set-pieces', 'Boxes', 'Session', '2nd.half', '1st.half', 'game'];-4.0;-4.0;117.93963559128362;54.73052456488009;157.50389790011826;64.48414874029837;68.1440189065037;Player14;6.5;4.879872018635401;28;6;
1673;;309.0769;0.0;2017-06-30;['Session', 'Agility', 'Preparation-to the', 'Warm-up', 'Hand-ball', 'Set-pieces'];-2.0;-2.0;49.09425969823013;25.822266253908854;64.17387782867618;23.50241574644601;22.214867684962424;Player14;2.0;1.9090147855367687;30;6;
1676;;311.5783;0.0;2017-07-03;['Defensive-on count', 'Passing-drill squa', 'Session', 'Warm-up'];-2.0;-2.0;48.609427084133465;26.67134360547081;50.445382476664115;21.16858788469039;32.663662071858965;Player14;3.0;1.7268325620761702;3;7;
1677;;244.3817;0.0;2017-07-04;['Preparation-to the', 'Agility', 'Set-pieces', 'Warm-up', 'Session'];-2.0;-2.0;54.02106584026214;22.090589577443886;53.89160354608739;22.632578171696462;20.25322746909102;Player14;2.0;1.6421643299051305;4;7;
1678;;609.6744;0.0;2017-07-05;['2nd.half', '1st.half', 'game'];-2.0;-2.0;98.09695807395212;76.19120715823996;223.24336982876602;93.39925512113851;97.55768234763245;Player14;8.0;6.7953855879816585;5;7;
1679;;191.798;0.0;2017-07-06;['Session'];-2.0;-2.0;62.516839738691395;0.0;0.0;0.0;0.0;Player14;0.0;0.0;6;7;
1680;;301.9572;0.0;2017-07-07;['Intermittent-run', 'Session', 'Offensive-combinat', 'Warm-up'];-2.0;-2.0;52.89759048748412;32.26502215506238;86.88341540581446;33.9456337057566;32.255869787281696;Player14;3.0;2.595971242938933;7;7;
1683;;406.7487;0.0;2017-07-10;['Session', 'Passing-drill squa', 'Game-11vs11', '10vs10-conquer lin'];-2.0;-2.0;69.11772463257378;33.1168925234076;103.32047060846214;39.91631331546577;32.224116714984476;Player14;3.0;3.0003701838190318;10;7;5.0
1684;5.0;355.98699999999997;0.0;2017-07-11;['Defensive-line', 'Warm-up', 'Game-11vs11', 'Session'];-2.0;-2.0;56.11091081156414;35.262389226351026;85.98032316606016;39.9328441003271;56.14375375172156;Player14;5.0;2.89210187287786;11;7;5.0
1685;5.0;277.5696;0.0;2017-07-12;['Reactive-shoots', 'Warm-up', '11vs1', 'Session'];-2.0;-2.0;50.19229832480569;34.05007763742246;44.51045285214256;27.220314397690093;31.985467627811946;Player14;3.0;1.7508219240360017;12;7;5.0
1686;5.0;252.5419;0.0;2017-07-13;['Trow-in', 'Session', 'Warm-up', 'Preparation-to the', 'Set-pieces'];-2.0;-2.0;54.11532158800346;24.82465547404352;69.75566513458719;24.682580901893605;10.420299574251393;Player14;1.0;1.9684906624380527;13;7;5.0
1690;5.0;291.6238;0.0;2017-07-17;['Possession-6 6vs6 ', 'First-possession', 'Second-possession', 'Session', 'Passing-drill free'];-2.0;-2.0;69.2228333332523;0.0;115.94937323193436;41.15507696499661;41.17690414049192;Player14;4.0;3.7453899382516984;17;7;4.8
1691;4.8;274.057;0.0;2017-07-18;['Defensive-line 4vs', 'Session', 'Warm-up'];-2.0;-2.0;56.324616265922955;22.881348577903914;56.45698268032033;25.154152259043432;30.135630904296654;Player14;3.0;1.8117385697136112;18;7;5.0
1692;5.0;209.8539;0.0;2017-07-19;['Passing-drill clos', 'Set-pieces', 'Session'];-2.0;-2.0;45.84439235561509;19.856877203028237;51.87601646873056;21.325035578680644;20.62351056020831;Player14;2.0;1.5743059953474667;19;7;5.0
1693;5.0;420.13599999999997;0.0;2017-07-20;['Warm-up', 'Session', '11vs1', 'Game-11vs11', 'Reactive-shoots'];-2.0;-2.0;52.989143630583364;45.1951905611124;105.42321662112718;51.338981311594964;44.904270736101104;Player14;3.5;3.3362351896499423;20;7;4.8
1694;4.8;290.7669;0.0;2017-07-21;['Set-pieces', 'Session', 'Warm-up', 'Preparation-to-the'];-2.0;-2.0;57.25564572031585;25.829050766148487;70.41466942031659;28.76713496165029;31.07509536770866;Player14;3.0;2.1532787701356058;21;7;5.0
1697;5.0;269.0123;0.0;2017-07-24;['Session', 'Warm-up', 'Shifting-10vs10'];-2.0;-2.0;48.118328587509716;26.98070399895699;65.45430107454618;29.479707845892914;32.269119514992234;Player14;3.0;2.080050054444112;24;7;5.0
1698;5.0;308.9888;0.0;2017-07-25;['Session', 'Warm-up', 'Game-11vs11 and se', 'Shifting-10vs10'];-2.0;-2.0;52.58271029084798;39.016771184303174;86.53644639688551;41.72204636972661;41.381255751394576;Player14;3.5;2.791057423886292;25;7;5.0
1699;5.0;218.1285;0.0;2017-07-26;['Set-pieces', 'Preparation-to the', 'Session', 'Warm-up'];-2.0;-2.0;50.450221747418155;24.653329200692056;59.91054607327083;24.686131847294554;26.063075514300298;Player14;2.5;1.8516460890112971;26;7;5.0
1702;4.8;226.4313;0.0;2017-07-29;['Warm-up', 'Session', 'Preparation-to the'];-2.0;-2.0;56.16201095748209;21.678486670595962;55.27032551795674;20.447501401514497;30.459632532073;Player14;3.0;1.7447519871642865;29;7;4.8
1705;4.6;217.4289;0.0;2017-08-01;['Preparation-to the', 'Session', 'Warm-up'];2.0;2.0;56.0;22.1;30.0;21.5;30.6;Player14;3.0;1.3;1;8;4.8
1706;4.8;212.2441;0.0;2017-08-02;['Preparation-to the', 'Warm-up', 'Session'];3.0;1.0;40.3;15.3;15.1;9.9;15.2;Player14;1.5;0.7;2;8;5.0
1709;;225.7315;0.0;2017-08-05;['Warm-up', 'Session', 'Block-1', 'Block-2', 'Set-pieces'];-2.0;-2.0;38.75313942127592;21.438860907283658;41.89654448317935;15.083822446011505;22.8668936107903;Player14;2.0;1.3613783731073088;5;8;4.6
1712;5.0;280.1955;0.0;2017-08-08;['Set-pieces', 'Warm-up', '11vs-1 set pieces ', 'Session'];-2.0;-2.0;51.91888004553389;30.49828168766954;80.17505927239459;32.6808039516435;34.0013293211088;Player14;3.0;2.447231938558424;8;8;5.0
1715;5.0;256.2261;0.0;2017-08-11;['Game-11v11', '11v1', 'Session', 'Boxes-and set piec', 'Warm-up'];-2.0;-2.0;43.392422036815404;24.454808643349622;41.53732428688311;14.39778962548455;34.513775214195434;Player14;3.0;1.5251811368515091;11;8;5.0
1716;5.0;198.2423;0.0;2017-08-12;['Set-pieces', 'Warm-up', 'Session', 'Preparation-to the'];-2.0;-2.0;57.55765908998028;21.850560708287485;50.46075870346653;20.3392131304973;29.915237263529114;Player14;3.0;1.6455128728410682;12;8;5.0
1720;4.8;392.9905;0.0;2017-08-16;['Functional-passing', '7v7plus7', 'Session', 'Defensive-line 5v7', 'Session', 'Warm-up'];-4.0;-4.0;104.82849351504663;60.17040225976696;134.0643500870089;64.17712039396984;62.62524938582595;Player14;6.0;4.315412510697527;16;8;
1721;;331.6139;0.0;2017-08-17;['11v1-and strength', 'Warm-up', 'Session', 'Game-11vs11'];-2.0;-2.0;54.120381897768965;39.77557545508214;81.65717754423575;39.39495587075276;47.01787485154507;Player14;4.0;2.7400540768942734;17;8;4.3
1722;4.3;303.494;0.0;2017-08-18;['Core-and set piece', 'Tactic-warm up', 'Session', 'Game-11v11'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;18;8;4.8
1723;4.8;169.8893;0.0;2017-08-19;['11v10', 'Session', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;19;8;5.0
1726;4.6;198.3483;0.0;2017-08-22;['Warm-up', 'Session', 'Defensive-line'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;22;8;4.8
1727;4.8;346.1854;0.0;2017-08-23;['Game-11v11', '11v1-and set piece', '5v2', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;23;8;
1728;;242.2374;0.0;2017-08-24;['Set-pieces', 'Warm-up', '11v10', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;24;8;
1731;;162.2624;0.0;2017-08-27;['Defensive-line', 'Session', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;27;8;
1732;;463.6273;0.0;2017-08-28;['Warm-up', '11v0', 'Session', '4v4-and-4 share', 'Passing-drill romb', 'Session'];-4.0;-4.0;0.0;0.0;0.0;0.0;0.0;Player14;10.0;0.0;28;8;
1733;;558.0892;0.0;2017-08-29;['Session', 'Passing-drill squa', 'Game-11v11', 'Session'];-4.0;-4.0;0.0;0.0;0.0;0.0;0.0;Player14;8.0;0.0;29;8;
1734;;169.4566;0.0;2017-08-30;['Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;4.0;0.0;30;8;
1739;;239.2981;0.0;2017-09-04;['Possession-10v10 c', 'Session', 'Passing-drill', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;4.0;0.0;4;9;
1740;;431.9508;0.0;2017-09-05;['Finalizations', 'Game-11v11', 'Warm-up', 'Shooting', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;6.0;0.0;5;9;
1741;;301.3241;0.0;2017-09-06;['Defensive-phase 1', 'Run-3', 'Defensive-phase 2', 'Passing-drill', 'Defensive-phase 3', 'Run-1', 'Intermittent-run-2', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;5.0;0.0;6;9;
1742;;192.3735;0.0;2017-09-07;['Session', 'Set-pieces and gen', 'Rotational-power a'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;7;9;
1743;;345.52099999999996;0.0;2017-09-08;['Game-11v11 with se', '11v1', 'Session', 'Passing-drill dami'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;4.0;0.0;8;9;
1744;;175.9371;0.0;2017-09-09;['Session', 'Warm-up', '10v11'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;2.0;0.0;9;9;
1747;;264.8585;0.0;2017-09-12;['Set-pieces', 'Session', 'Finalizations', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player14;3.0;0.0;12;9;
1748;;298.8853;0.0;2017-09-13;['Int-run 20 40 1', '5v7-plus 1 per 2', '5v5-plus 3 per 2 2', 'Int-run 20 40 3', 'Session', 'Boxes-6v2', 'Int-run 20 40 2', '5v5-plus 3 per 2 1'];-2.0;-2.0;60.6;40.0;120.3;44.3;33.3;Player14;3.0;3.5;13;9;
1749;;371.9636;0.0;2017-09-14;['11v1', 'Damiano-2 version', 'Game-11v11', 'Session'];-2.0;-2.0;59.0;40.4;92.2;37.0;30.1;Player14;2.5;2.8;14;9;
1750;;222.8732;0.0;2017-09-15;['Session', 'Warm-up', '10v11', 'Set-pieces'];-2.0;-2.0;51.9;29.6;62.1;29.1;26.4;Player14;2.5;2.0;15;9;
1753;;175.8859;0.0;2017-09-18;['Session', '10v11', 'Warm-up'];-2.0;-2.0;60.0;19.3;53.2;19.7;19.3;Player14;2.0;1.6;18;9;
1756;;212.3612;0.0;2017-09-21;['Warm-up', 'Session', '10v11', 'Set-pieces'];-2.0;-2.0;53.7;21.9;53.3;22.3;20.4;Player14;2.0;1.6;21;9;
1759;4.6;184.8674;0.0;2017-09-24;['Def-line 3v3 4v6 5v8', 'Warm-up', 'Session'];-2.0;-2.0;47.2;21.8;50.8;20.1;31.0;Player14;3.0;1.7;24;9;4.8
1760;4.8;686.3606;0.0;2017-09-25;['Cross and finalizations and set pieces', 'Int-run 20 40', 'Session', 'Warm-up', 'Game-11v11', 'Possession-10v10', 'Boxes-5v2', 'Position game 2x(4v4+2J) + 2x(4v4+3J)', 'Session'];-4.0;-4.0;117.80000000000001;73.4;214.0;76.4;104.6;Player14;9.0;6.5;25;9;4.8
1761;4.8;194.9539;0.0;2017-09-26;['Pass-drill free and cover ball circuit', 'Session', 'Set-pieces', 'General-strength'];-2.0;-2.0;39.9;0.0;37.1;12.5;21.5;Player14;2.0;1.3;26;9;5.0
1762;5.0;308.2077;0.0;2017-09-27;['Game-11v11', 'Boxes-5v2', '11v442', 'Session'];-2.0;-2.0;52.6;32.4;77.4;33.4;40.8;Player14;3.5;2.5;27;9;5.0
1763;5.0;180.7566;0.0;2017-09-28;['10v11', 'Session', 'Warm-up'];-2.0;-2.0;47.5;18.5;55.7;20.7;30.3;Player14;3.0;1.7;28;9;5.0
1767;5.0;242.4572;0.0;2017-10-02;['Cross-and finaliza', 'Session', 'Warm-up', 'Role-specific dril'];-2.0;-2.0;49.0;37.1;88.8;48.2;44.2;Player14;4.0;2.9;2;10;4.6
1768;4.6;635.7991999999999;0.0;2017-10-03;['Game-11v11', 'Int-run 20 40', 'Defensive-phase counter attack', 'Warm-up', 'Session', '5v5-plus GKs', '3rd', '5th', '4th', 'Session', '1st', '6th', 'Position-game 4v4 ', 'Boxes-5v2', '2nd'];-4.0;-4.0;111.80000000000001;62.5;200.6;79.1;105.19999999999999;Player14;9.0;6.6;3;10;4.6
1769;4.6;494.69359999999995;0.0;2017-10-04;['Session', 'Game-11v11', 'Damiano-2 version', 'Session', '11v442'];-4.0;-4.0;119.69999999999999;90.69999999999999;84.5;93.2;86.2;Player14;8.0;5.4;4;10;
1770;;442.4981;0.0;2017-10-05;['Session'];-1.0;-1.0;63.9;49.7;42.2;45.9;61.9;Player14;5.0;2.5;5;10;
1774;4.8;269.1971;0.0;2017-10-09;['Game-11v11', 'Possession-10v10 c', 'Passing-drill squa', 'Session'];-2.0;-2.0;69.9;0.0;55.3;17.4;40.3;Player14;4.0;2.0;9;10;5.0
1775;5.0;222.4354;0.0;2017-10-10;['Session', 'Warm-up', 'Situational-cross and finalizations', 'Cross-and finalizations'];-2.0;-2.0;40.9;22.4;51.9;28.6;31.3;Player14;3.0;1.8;10;10;5.0
1776;5.0;450.3859;0.0;2017-10-11;['int-run 10 10 1', 'Game-11v11', '2nd-11v11 build up', '3rd-11v11 build up', '1st-11v11 build up', 'Int-run 10 10 3', 'Int-run 10 10 2', 'Session', 'Boxes-6v2'];-2.0;-2.0;71.7;62.4;238.9;88.3;63.0;Player14;5.0;6.7;11;10;4.6
1777;4.6;196.5864;0.0;2017-10-12;['Session'];-2.0;-2.0;27.5;17.2;27.4;8.5;24.1;Player14;2.0;1.0;12;10;5.0
1778;5.0;203.9954;0.0;2017-10-13;['Session'];-2.0;-2.0;60.0;23.4;58.3;25.6;30.0;Player14;3.0;1.9;13;10;5.0
1779;5.0;554.6984;0.0;2017-10-14;['game', '1st.half', '2nd.half'];-2.0;-2.0;92.5;82.2;211.4;98.2;98.0;Player14;8.0;6.6;14;10;3.1
1781;4.4;194.6687;0.0;2017-10-16;['defensive-phase counter attack', 'Session', 'Warm-up'];-2.0;-2.0;38.1;30.0;42.9;25.5;32.1;Player14;3.0;1.7;16;10;4.4
1782;4.4;473.3298;0.0;2017-10-17;['2nd-11v11 build up plus negative transition', '2nd-int run 20 40', '1st-11v11 build up plus negative transition', 'Game-11v11', 'Boxes-5v2', '3rd-11v11 build up plus negative transition', '1st-int run 20 40', '3rd-int run 20 40', 'Session'];-2.0;-2.0;69.1;83.4;187.4;86.7;65.9;Player14;5.0;5.8;17;10;
1783;;228.4731;0.0;2017-10-18;['Session'];-2.0;-2.0;31.1;21.8;41.1;16.4;24.5;Player14;2.0;1.4;18;10;
1784;;205.937;0.0;2017-10-19;['Session', '10v11-plus 10v1', 'Warm-up'];-2.0;-2.0;52.0;22.1;51.1;23.0;20.1;Player14;2.0;1.6;19;10;5.0
1785;5.0;604.4251;0.0;2017-10-20;['2nd.half', '1st.half', 'game'];-2.0;-2.0;90.1;76.2;219.6;90.9;37.9;Player14;3.0;6.3;20;10;2.3000000000000003
1787;4.3;262.7538;0.0;2017-10-22;['Warm-up', 'Situational-cross and finalisations', 'Session', 'Cross-and finalisation'];-2.0;-2.0;46.6;28.0;63.6;25.0;32.8;Player14;3.0;2.0;22;10;4.6
1788;4.6;180.2005;0.0;2017-10-23;['10v11-plus-10v1', 'Session', 'Warm-up'];-2.0;-2.0;45.9;16.6;42.0;13.4;20.1;Player14;2.0;1.3;23;10;
1791;5.0;309.353;0.0;2017-10-26;['10v11-plus-10v1', 'Warm-up', 'Session'];-2.0;-2.0;39.6;33.3;87.8;34.6;40.6;Player14;3.0;2.7;26;10;5.0
1792;5.0;372.0075;0.0;2017-10-27;['Session', 'Set-pieces', 'Boxes-5v2', '11v1'];-2.0;-2.0;49.8;62.3;89.1;46.9;39.3;Player14;3.0;3.1;27;10;
1793;;228.9147;0.0;2017-10-28;['Session', '10v11', 'Warm-up', 'Set-pieces'];-2.0;-2.0;45.7;0.0;55.2;19.9;21.8;Player14;2.0;1.8;28;10;5.0
1794;5.0;602.8727;0.0;2017-10-29;['game', '2nd.half', '1st.half'];-2.0;-2.0;94.4;83.9;227.7;96.6;113.2;Player14;9.0;7.1;29;10;
