,splitName,playerName,workload,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,cardioWorkload
3442,Session,Player29,2.3,69.0,24.5,48.3,31.9,0
3443,11v1-and set piece,Player30,1.0,0.0,6.7,27.6,0.0,0
3444,5v2,Player30,0.1,0.0,0.0,2.3,0.0,0
3445,Game-11v11,Player30,0.8,0.0,8.8,20.4,0.0,0
3446,Session,Player30,2.8,80.5,16.6,52.2,0.0,0
3447,Game-11v11,Player32,1.1,0.0,17.0,26.3,0.0,0
3448,5v2,Player32,0.6,0.0,0.0,11.1,0.0,0
3449,11v1-and set piece,Player32,1.2,0.0,11.7,32.8,0.0,0
3450,Session,Player32,2.4,34.5,29.2,68.9,0.0,0
3451,Session,Player1,1.9,42.0,30.4,44.2,30.4,0
3452,Set-pieces,Player1,0.3,0.0,0.0,6.9,0.0,0
3453,11v10,Player1,1.4,0.0,26.1,31.5,24.4,0
3454,Warm-up,Player1,0.2,0.0,2.5,4.6,0.0,0
3455,Session,Player2,1.6,31.5,32.9,32.2,29.0,0
3456,Warm-up,Player2,0.1,0.0,2.6,2.7,0.0,0
3457,Set-pieces,Player2,0.2,0.0,3.7,4.2,0.0,0
3458,11v10,Player2,1.2,0.0,25.4,23.7,22.8,0
3459,Set-pieces,Player3,,0.0,0.0,0.0,0.0,0
3460,11v10,Player3,1.0,0.0,18.2,22.0,20.3,0
3461,Warm-up,Player3,0.2,0.0,2.6,4.0,0.0,0
3462,Session,Player3,1.2,21.0,20.7,26.4,24.3,0
3463,11v10,Player5,0.7,0.0,15.7,15.4,12.6,0
3464,Session,Player5,1.2,31.5,18.9,21.3,20.0,0
3465,Set-pieces,Player5,0.1,0.0,1.0,3.3,0.0,0
3466,Warm-up,Player5,0.1,0.0,2.2,2.6,0.0,0
3467,Session,Player6,1.0,15.8,17.5,25.4,19.9,0
3468,11v10,Player6,0.7,0.0,14.3,16.0,12.4,0
3469,Set-pieces,Player6,0.2,0.0,1.1,6.6,0.0,0
3470,Warm-up,Player6,0.1,0.0,2.0,2.5,0.0,0
3471,11v10,Player7,1.1,0.0,17.1,26.4,0.0,0
3472,Warm-up,Player7,0.3,0.0,2.6,7.1,0.0,0
3473,Set-pieces,Player7,0.3,0.0,1.9,8.2,0.0,0
3474,Session,Player7,1.6,31.5,21.5,40.9,0.0,0
3475,Warm-up,Player10,0.1,0.0,1.8,2.9,0.0,0
3476,Session,Player10,1.4,31.5,21.9,28.2,27.1,0
3477,11v10,Player10,1.1,0.0,19.9,24.2,23.1,0
3478,Set-pieces,Player10,0.1,0.0,0.0,1.2,0.0,0
3479,Warm-up,Player11,0.3,0.0,5.1,6.9,0.0,0
3480,Set-pieces,Player11,0.5,0.0,5.2,12.4,0.0,0
3481,11v10,Player11,1.3,0.0,26.8,27.7,23.8,0
3482,Session,Player11,2.0,36.8,38.3,48.8,32.3,0
3483,Set-pieces,Player14,0.4,0.0,6.5,10.7,5.7,0
3484,Warm-up,Player14,0.1,0.0,1.8,3.2,0.0,0
3485,11v10,Player14,0.9,0.0,20.5,18.7,17.5,0
3486,Session,Player14,1.5,31.5,28.8,32.1,27.0,0
3487,Session,Player19,1.2,31.5,19.3,18.9,24.5,0
3488,Set-pieces,Player19,0.1,0.0,1.4,0.0,0.0,0
3489,11v10,Player19,0.8,0.0,14.6,13.9,17.0,0
3490,Warm-up,Player19,0.2,0.0,3.7,4.5,0.0,0
3491,Warm-up,Player21,0.2,0.0,1.6,4.3,0.0,0
3492,Set-pieces,Player21,0.3,0.0,4.3,7.7,4.1,0
3493,Session,Player21,1.5,42.0,19.5,35.5,20.9,0
3494,11v10,Player21,0.9,0.0,13.6,24.0,13.4,0
3495,11v10,Player24,1.5,0.0,23.4,36.9,26.0,0
3496,Session,Player24,1.8,21.0,29.0,54.3,31.8,0
3497,Warm-up,Player24,0.3,0.0,3.2,6.7,0.0,0
3498,Set-pieces,Player24,0.4,0.0,1.5,9.8,0.0,0
3499,Warm-up,Player26,0.2,0.0,3.7,5.0,0.0,0
3500,Set-pieces,Player26,0.3,0.0,3.6,7.2,3.6,0
3501,11v10,Player26,0.9,0.0,17.1,20.2,15.6,0
3502,Session,Player26,1.4,31.5,24.2,32.6,24.6,0
3503,11v10,Player27,0.7,0.0,15.0,13.1,15.3,0
3504,Session,Player27,1.0,21.0,17.7,18.4,23.2,0
3505,Set-pieces,Player27,0.2,0.0,1.4,4.0,0.0,0
3506,Warm-up,Player27,0.1,0.0,1.4,0.0,0.0,0
3507,Warm-up,Player29,0.2,0.0,5.2,4.0,0.0,0
3508,Set-pieces,Player29,0.3,0.0,0.0,6.5,0.0,0
3509,11v10,Player29,1.2,0.0,22.1,22.5,27.9,0
3510,Session,Player29,1.6,31.5,28.2,31.8,34.4,0
3511,Warm-up,Player30,0.4,0.0,2.7,9.5,0.0,0
3512,11v10,Player30,1.3,0.0,21.0,33.2,22.0,0
3513,Set-pieces,Player30,0.7,0.0,6.6,17.9,0.0,0
3514,Session,Player30,2.2,42.0,31.8,62.8,29.8,0
3515,Set-pieces,Player32,0.1,0.0,0.0,2.1,0.0,0
3516,Session,Player32,1.5,31.5,24.5,32.2,0.0,0
3517,11v10,Player32,1.1,0.0,20.1,25.6,0.0,0
3518,Warm-up,Player32,0.2,0.0,3.7,4.0,0.0,0
3519,Warm-up,Player2,0.1,0.0,2.7,0.0,0.0,0
3520,Session,Player2,1.2,29.4,24.5,19.4,21.3,0
3521,Defensive-line,Player2,0.9,0.0,21.9,17.6,17.1,0
3522,Session,Player5,1.7,39.2,32.2,32.8,35.2,0
3523,Warm-up,Player5,0.2,0.0,4.1,5.1,0.0,0
3524,Defensive-line,Player5,1.5,0.0,28.3,27.9,32.2,0
3525,Warm-up,Player6,0.2,0.0,4.5,0.0,0.0,0
3526,Defensive-line,Player6,0.9,0.0,20.7,16.5,17.9,0
3527,Session,Player6,1.1,19.6,25.0,19.0,22.2,0
3528,Defensive-line,Player14,0.6,0.0,13.1,9.9,12.5,0
3529,Session,Player14,1.0,29.3,16.2,12.0,17.0,0
3530,Warm-up,Player14,0.2,0.0,3.2,0.0,0.0,0
3531,Defensive-line,Player21,0.3,0.0,4.9,8.1,0.0,0
3532,Session,Player21,0.9,29.4,7.1,10.8,0.0,0
3533,Warm-up,Player21,0.1,0.0,2.1,2.7,0.0,0
3534,Warm-up,Player26,0.3,0.0,5.9,6.8,0.0,0
3535,Defensive-line,Player26,1.0,0.0,20.1,23.6,16.7,0
3536,Session,Player26,1.4,29.2,25.9,30.8,21.9,0
3537,Session,Player27,0.9,29.0,7.4,9.8,0.0,0
3538,Defensive-line,Player27,0.3,0.0,4.8,8.2,0.0,0
3539,Warm-up,Player27,0.1,0.0,2.7,0.0,0.0,0
3540,Session,Player30,2.5,83.3,29.4,39.8,25.9,0
3541,Warm-up,Player30,0.1,0.0,2.6,3.1,0.0,0
3542,Defensive-line,Player30,1.5,0.0,26.8,37.0,21.9,0
3543,Warm-up,Player32,0.3,0.0,5.6,0.0,0.0,0
3544,Defensive-line,Player32,0.8,0.0,15.4,18.3,15.3,0
3545,Session,Player32,1.1,19.6,20.8,23.9,20.9,0
3546,Passing-drill romb,Player2,0.6,0.0,5.9,15.3,0.0,0
3547,4v4-and-4 share,Player2,1.4,0.0,14.4,36.5,0.0,0
3548,Session,Player2,1.8,32.5,20.2,50.7,0.0,0
3549,Session,Player3,0.7,18.1,11.2,8.7,13.7,0
3550,Session,Player5,2.5,43.4,27.9,68.9,0.0,0
3551,Passing-drill romb,Player5,1.1,0.0,15.5,25.6,0.0,0
3552,4v4-and-4 share,Player5,1.6,0.0,12.7,43.6,0.0,0
3553,4v4-and-4 share,Player6,1.1,0.0,9.5,28.2,0.0,0
3554,Session,Player6,1.7,43.4,12.8,38.0,0.0,0
3555,Passing-drill romb,Player6,0.4,0.0,3.2,10.8,0.0,0
3556,4v4-and-4 share,Player14,1.4,0.0,12.2,36.9,0.0,0
3557,Passing-drill romb,Player14,0.4,0.0,6.3,10.6,0.0,0
3558,Session,Player14,1.9,43.4,18.4,46.9,0.0,0
3559,4v4-and-4 share,Player19,1.3,0.0,12.2,33.5,0.0,0
3560,Session,Player19,2.1,54.2,15.8,47.6,0.0,0
3561,Passing-drill romb,Player19,0.5,0.0,3.6,15.1,0.0,0
3562,Session,Player21,1.8,43.4,17.4,52.5,20.0,0
3563,Passing-drill romb,Player21,0.4,0.0,4.6,11.8,7.2,0
3564,4v4-and-4 share,Player21,1.3,0.0,12.8,41.1,12.2,0
3565,Session,Player24,0.7,9.1,11.8,16.6,14.7,0
3566,4v4-and-4 share,Player30,1.8,0.0,12.1,49.2,0.0,0
3567,Session,Player30,2.5,48.8,18.6,68.4,0.0,0
3568,Passing-drill romb,Player30,0.7,0.0,6.6,20.0,0.0,0
3569,4v4-and-4 share,Player32,2.4,0.0,15.9,64.9,0.0,0
3570,Session,Player32,2.8,43.4,21.6,83.2,0.0,0
3571,Passing-drill romb,Player32,0.7,0.0,5.7,18.9,0.0,0
3572,Session,Player3,3.3,67.5,69.4,20.9,88.4,0
3573,Intermittent-run 2,Player3,3.4,0.0,55.7,0.0,77.1,0
3574,Warm-up,Player3,0.1,0.0,1.4,0.0,0.0,0
3575,11v0,Player3,0.6,0.0,13.7,11.2,13.5,0
3576,Session,Player5,3.0,45.0,70.6,17.7,81.6,0
3577,Warm-up,Player5,0.1,0.0,1.8,0.0,0.0,0
3578,Intermittent-run 2,Player5,2.4,0.0,47.0,0.0,0.0,0
3579,11v0,Player5,1.0,0.0,21.2,11.3,25.2,0
3580,11v0,Player6,1.0,0.0,25.2,16.9,18.5,0
3581,Session,Player6,2.8,33.7,70.9,13.2,77.7,0
3582,Warm-up,Player6,0.0,0.0,0.8,0.0,0.0,0
3583,Intermittent-run 2,Player6,2.1,0.0,43.4,15.3,57.0,0
3584,11v0,Player7,0.4,0.0,4.7,8.8,0.0,0
3585,Intermittent-run 2,Player7,4.1,0.0,66.0,0.0,95.5,0
3586,Session,Player7,3.3,45.0,71.9,21.5,98.8,0
3587,Warm-up,Player7,0.1,0.0,1.9,0.0,0.0,0
3588,Warm-up,Player14,0.0,0.0,0.8,0.0,0.0,0
3589,11v0,Player14,0.6,0.0,12.8,13.8,11.3,0
3590,Session,Player14,1.8,62.3,25.7,15.4,25.9,0
3591,Warm-up,Player19,0.1,0.0,1.0,0.0,0.0,0
3592,11v0,Player19,0.2,0.0,2.8,4.0,0.0,0
3593,Session,Player19,1.6,22.5,50.9,8.6,0.0,0
3594,Intermittent-run 2,Player19,2.4,0.0,47.3,0.0,0.0,0
3595,Session,Player21,2.3,45.0,50.2,20.1,58.8,0
3596,11v0,Player21,0.6,0.0,11.4,14.2,10.4,0
3597,Warm-up,Player21,,0.0,0.0,0.0,0.0,0
3598,Intermittent-run 2,Player21,2.1,0.0,37.0,0.0,48.1,0
3599,Intermittent-run 2,Player24,3.5,0.0,60.0,0.0,77.8,0
3600,11v0,Player24,1.2,0.0,19.8,33.1,17.4,0
3601,Warm-up,Player24,0.0,0.0,0.8,0.0,0.0,0
3602,Session,Player24,3.5,45.0,83.0,40.0,95.5,0
3603,Intermittent-run 2,Player25,4.1,0.0,72.2,0.0,92.2,0
3604,11v0,Player25,1.1,0.0,22.1,20.3,24.7,0
3605,Warm-up,Player25,0.1,0.0,2.3,0.0,0.0,0
3606,Session,Player25,4.0,45.0,98.8,26.8,116.2,0
3607,Session,Player26,3.4,45.0,84.7,27.0,94.6,0
3608,Intermittent-run 2,Player26,3.6,0.0,63.8,0.0,80.1,0
3609,11v0,Player26,0.9,0.0,19.6,21.0,15.5,0
3610,Warm-up,Player26,0.1,0.0,1.0,0.0,0.0,0
3611,Warm-up,Player30,,0.0,0.0,0.0,0.0,0
3612,Intermittent-run 2,Player30,2.3,0.0,53.2,15.5,58.1,0
3613,Session,Player30,3.0,0.0,68.4,32.8,70.3,0
3614,11v0,Player30,0.9,0.0,15.8,24.6,13.8,0
3615,11v0,Player32,0.4,0.0,7.5,5.9,11.4,0
3616,Warm-up,Player32,0.1,0.0,1.8,0.0,0.0,0
3617,Intermittent-run 2,Player32,4.3,0.0,61.2,0.0,106.2,0
3618,Session,Player32,3.7,45.0,71.8,23.4,119.2,0
3619,Passing-drill squa,Player2,0.3,0.0,0.0,6.5,0.0,0
3620,Session,Player2,3.4,57.6,70.3,62.4,81.8,0
3621,Game-11v11,Player2,3.3,0.0,68.5,52.3,77.4,0
3622,Game-11v11,Player3,2.5,0.0,46.4,48.4,56.4,0
3623,Passing-drill squa,Player3,0.7,0.0,0.0,14.1,0.0,0
3624,Session,Player3,3.0,57.6,49.8,66.0,61.5,0
3625,Passing-drill squa,Player5,0.8,0.0,0.0,16.9,0.0,0
3626,Session,Player5,2.9,57.6,50.3,61.5,58.6,0
3627,Game-11v11,Player5,2.3,0.0,46.3,38.9,53.2,0
3628,Session,Player6,2.4,46.1,52.4,50.8,44.2,0
3629,Game-11v11,Player6,2.2,0.0,50.0,40.8,37.5,0
3630,Passing-drill squa,Player6,0.4,0.0,0.0,7.4,0.0,0
3631,Passing-drill squa,Player7,0.5,0.0,0.0,10.3,0.0,0
3632,Game-11v11,Player7,2.8,0.0,57.2,56.5,55.5,0
3633,Session,Player7,3.0,46.1,59.9,71.7,60.6,0
3634,Session,Player11,0.8,13.5,0.0,17.3,0.0,0
3635,Session,Player14,2.2,57.6,33.4,38.8,39.3,0
3636,Passing-drill squa,Player14,0.1,0.0,0.0,2.7,0.0,0
3637,Game-11v11,Player14,1.6,0.0,32.2,34.3,31.5,0
3638,Session,Player16,1.0,18.5,11.7,14.5,27.7,0
3639,Session,Player19,2.8,57.6,54.6,47.7,60.4,0
3640,Passing-drill squa,Player19,0.2,0.0,0.0,4.0,0.0,0
3641,Game-11v11,Player19,2.5,0.0,52.7,39.7,53.4,0
3642,Game-11v11,Player21,2.0,0.0,36.6,41.3,44.4,0
3643,Passing-drill squa,Player21,0.4,0.0,0.0,7.3,0.0,0
3644,Session,Player21,2.5,57.6,38.5,54.3,49.3,0
3645,Game-11v11,Player24,3.4,0.0,52.5,88.5,54.2,0
3646,Passing-drill squa,Player24,0.8,0.0,3.6,21.2,0.0,0
3647,Session,Player24,3.9,57.6,58.8,117.7,64.2,0
3648,Session,Player25,1.2,18.5,13.9,19.2,38.2,0
3649,Game-11v11,Player26,2.5,0.0,44.1,62.8,40.7,0
3650,Session,Player26,3.0,57.6,46.4,79.3,49.6,0
3651,Passing-drill squa,Player26,0.6,0.0,0.0,11.0,0.0,0
3652,Passing-drill squa,Player30,,0.0,0.0,0.0,0.0,0
3653,Session,Player30,2.7,57.6,44.3,52.6,58.0,0
3654,Game-11v11,Player30,2.4,0.0,43.0,45.9,51.9,0
3655,Game-11v11,Player32,2.8,0.0,58.3,54.6,55.7,0
3656,Session,Player32,3.0,34.5,61.3,76.2,62.6,0
3657,Passing-drill squa,Player32,,0.0,0.0,0.0,0.0,0
3658,Session,Player2,0.4,10.9,1.3,9.6,10.3,0
3659,Session,Player3,0.4,10.8,0.0,4.7,0.0,0
3660,Session,Player5,0.6,10.9,0.0,11.5,0.0,0
3661,Session,Player6,0.4,10.8,0.0,1.7,0.0,0
3662,Session,Player7,0.8,21.7,0.0,2.0,0.0,0
3663,Session,Player10,0.5,10.8,0.0,0.0,0.0,0
3664,Session,Player14,0.9,32.4,1.4,4.2,0.0,0
3665,Session,Player16,1.1,32.4,0.0,1.7,0.0,0
3666,Session,Player19,0.8,22.0,0.0,4.3,0.0,0
3667,Session,Player21,0.2,5.4,0.7,2.2,0.0,0
3668,Session,Player24,0.4,10.8,0.7,7.2,0.0,0
3669,Session,Player25,0.4,10.9,0.0,4.6,0.0,0
3670,Session,Player26,0.8,21.7,0.0,4.8,0.0,0
3671,Session,Player32,1.3,21.6,0.0,29.3,0.0,0
3672,Session,Player2,2.2,36.9,50.7,0.0,0.0,0
3673,Session,Player3,2.5,36.9,66.5,41.9,0.0,0
3674,Session,Player5,2.0,27.6,49.2,0.0,0.0,0
3675,Session,Player6,2.0,36.9,41.6,0.0,0.0,0
3676,Session,Player10,2.2,46.1,61.3,2.2,42.4,0
3677,Session,Player11,1.9,18.4,49.8,0.0,0.0,0
3678,Session,Player14,1.7,36.9,40.6,17.8,0.0,0
3679,Session,Player16,3.4,36.9,87.5,0.0,0.0,0
3680,Session,Player21,1.8,36.9,46.4,14.4,0.0,0
3681,Session,Player25,3.0,36.9,89.7,12.0,67.5,0
3682,Session,Player26,2.3,36.9,54.8,0.0,0.0,0
3683,Session,Player32,2.9,27.6,80.1,52.4,0.0,0
3684,Session,Player2,1.8,40.0,30.3,44.2,29.1,0
3685,Passing-drill,Player2,0.3,0.0,0.0,6.6,0.0,0
3686,Possession-10v10 c,Player2,1.5,0.0,28.5,36.8,23.6,0
3687,Warm-up,Player2,0.1,0.0,1.5,3.1,0.0,0
3688,Possession-10v10 c,Player3,1.4,0.0,23.8,37.4,21.2,0
3689,Passing-drill,Player3,1.0,0.0,0.0,19.4,0.0,0
3690,Warm-up,Player3,0.2,0.0,2.2,4.0,0.0,0
3691,Session,Player3,2.0,40.0,27.2,58.8,26.9,0
3692,Possession-10v10 c,Player5,1.1,0.0,14.7,29.9,16.7,0
3693,Warm-up,Player5,0.2,0.0,2.8,3.9,0.0,0
3694,Session,Player5,2.0,40.0,20.6,63.2,23.9,0
3695,Passing-drill,Player5,1.1,0.0,3.3,30.4,0.0,0
3696,Session,Player6,1.4,30.0,23.8,34.3,22.8,0
3697,Possession-10v10 c,Player6,1.0,0.0,19.8,22.0,15.1,0
3698,Warm-up,Player6,0.2,0.0,1.7,4.2,0.0,0
3699,Passing-drill,Player6,0.3,0.0,3.0,9.2,0.0,0
3700,Passing-drill,Player7,0.7,0.0,4.1,20.8,0.0,0
3701,Session,Player7,1.9,30.0,29.0,58.7,24.1,0
3702,Warm-up,Player7,0.2,0.0,2.9,4.0,0.0,0
3703,Possession-10v10 c,Player7,1.4,0.0,23.3,37.5,16.4,0
3704,Passing-drill,Player9,0.9,0.0,0.0,17.8,0.0,0
3705,Possession-10v10 c,Player9,1.4,0.0,25.3,34.3,21.4,0
3706,Warm-up,Player9,0.3,0.0,4.4,7.2,0.0,0
3707,Session,Player9,2.1,40.0,31.8,56.7,30.3,0
3708,Warm-up,Player10,0.1,0.0,2.0,3.5,0.0,0
3709,Session,Player10,1.9,40.0,27.6,52.6,25.6,0
3710,Passing-drill,Player10,0.7,0.0,0.0,13.1,0.0,0
3711,Possession-10v10 c,Player10,1.4,0.0,24.8,37.9,19.1,0
3712,Warm-up,Player11,0.2,0.0,2.8,3.4,0.0,0
3713,Possession-10v10 c,Player11,1.4,0.0,22.6,30.2,32.2,0
3714,Session,Player11,2.1,40.0,27.7,54.9,37.4,0
3715,Passing-drill,Player11,1.2,0.0,0.0,24.2,0.0,0
3716,Possession-10v10 c,Player14,0.9,0.0,16.3,22.5,14.0,0
3717,Session,Player14,1.5,40.0,19.0,34.8,21.1,0
3718,Passing-drill,Player14,0.5,0.0,0.0,10.8,0.0,0
3719,Warm-up,Player14,0.1,0.0,1.4,0.0,0.0,0
3720,Passing-drill,Player16,0.3,0.0,0.0,5.4,0.0,0
3721,Session,Player16,1.6,40.0,27.6,27.6,29.9,0
3722,Warm-up,Player16,0.2,0.0,3.7,3.0,0.0,0
3723,Possession-10v10 c,Player16,1.1,0.0,23.0,20.5,20.9,0
3724,Passing-drill,Player18,1.3,0.0,0.0,27.0,0.0,0
3725,Warm-up,Player18,0.3,0.0,3.7,7.2,0.0,0
3726,Session,Player18,2.2,45.0,24.8,66.2,25.3,0
3727,Possession-10v10 c,Player18,1.2,0.0,18.6,33.7,16.6,0
3728,Possession-10v10 c,Player21,0.9,0.0,11.2,26.2,12.9,0
3729,Session,Player21,1.5,40.0,13.1,35.3,19.2,0
3730,Warm-up,Player21,0.1,0.0,1.4,3.5,0.0,0
3731,Passing-drill,Player21,0.3,0.0,0.0,6.7,0.0,0
3732,Passing-drill,Player24,1.4,0.0,0.0,28.9,0.0,0
3733,Possession-10v10 c,Player24,1.9,0.0,32.1,51.5,23.5,0
3734,Warm-up,Player24,0.2,0.0,3.1,6.3,0.0,0
3735,Session,Player24,2.6,40.0,39.8,80.4,30.1,0
3736,Warm-up,Player25,0.2,0.0,3.4,3.8,0.0,0
3737,Passing-drill,Player25,0.4,0.0,4.7,9.2,0.0,0
3738,Session,Player25,1.9,40.0,37.0,39.4,0.0,0
3739,Possession-10v10 c,Player25,1.4,0.0,29.4,27.1,0.0,0
3740,Session,Player26,1.9,40.0,28.0,50.9,27.6,0
3741,Passing-drill,Player26,0.6,0.0,2.9,15.8,0.0,0
3742,Warm-up,Player26,0.2,0.0,3.3,0.0,0.0,0
3743,Possession-10v10 c,Player26,1.2,0.0,21.8,31.6,19.1,0
3744,Passing-drill,Player27,0.4,0.0,0.0,7.3,0.0,0
3745,Session,Player27,1.4,30.0,20.8,29.9,0.0,0
3746,Warm-up,Player27,0.1,0.0,2.0,1.9,0.0,0
3747,Possession-10v10 c,Player27,1.0,0.0,18.1,21.4,0.0,0
3748,Possession-10v10 c,Player29,1.2,0.0,26.0,25.6,18.8,0
3749,Session,Player29,1.8,40.0,31.7,42.7,28.5,0
3750,Warm-up,Player29,0.1,0.0,3.5,1.6,0.0,0
3751,Passing-drill,Player29,1.0,0.0,0.0,19.6,0.0,0
3752,Possession-10v10 c,Player32,1.7,0.0,25.0,42.5,0.0,0
3753,Warm-up,Player32,0.1,0.0,3.0,0.0,0.0,0
3754,Session,Player32,2.3,20.0,31.4,68.9,0.0,0
3755,Passing-drill,Player32,1.3,0.0,0.0,26.6,0.0,0
3756,Session,Player2,3.0,67.7,45.1,80.4,38.4,0
3757,Warm-up,Player2,0.3,0.0,4.0,6.3,0.0,0
3758,Game-11v11,Player2,1.1,0.0,22.6,27.3,15.1,0
3759,Defensive-line,Player2,1.8,0.0,18.5,46.7,0.0,0
3760,Session,Player3,2.9,60.9,49.3,76.6,43.0,0
3761,Warm-up,Player3,0.4,0.0,5.7,9.8,0.0,0
3762,Game-11v11,Player3,1.0,0.0,14.8,24.8,0.0,0
3763,Shooting,Player3,0.3,0.0,3.1,7.7,4.5,0
3764,Finalizations,Player3,1.4,0.0,25.7,34.6,22.0,0
3765,Defensive-line,Player5,2.0,0.0,24.4,62.5,19.9,0
3766,Game-11v11,Player5,0.8,0.0,13.8,21.7,12.3,0
3767,Warm-up,Player5,0.4,0.0,4.6,9.6,0.0,0
3768,Session,Player5,3.2,67.7,42.9,94.9,37.0,0
3769,Session,Player6,2.9,54.1,57.5,66.6,48.3,0
3770,Warm-up,Player6,0.2,0.0,4.5,5.4,0.0,0
3771,Game-11v11,Player6,0.8,0.0,15.0,17.3,0.0,0
3772,Shooting,Player6,0.4,0.0,4.3,11.0,5.7,0
3773,Finalizations,Player6,1.6,0.0,33.2,32.2,27.7,0
3774,Game-11v11,Player7,1.1,0.0,13.6,27.5,0.0,0
3775,Shooting,Player7,0.3,0.0,2.9,7.3,3.8,0
3776,Session,Player7,2.7,54.1,41.2,76.4,39.0,0
3777,Warm-up,Player7,0.5,0.0,6.3,11.1,0.0,0
3778,Finalizations,Player7,1.2,0.0,18.4,30.9,18.8,0
3779,Session,Player9,3.6,40.6,49.7,106.9,0.0,0
3780,Warm-up,Player9,0.6,0.0,9.4,13.0,0.0,0
3781,Defensive-line,Player9,2.5,0.0,22.6,66.1,0.0,0
3782,Game-11v11,Player9,1.1,0.0,17.3,27.2,0.0,0
3783,Warm-up,Player10,0.3,0.0,5.6,4.9,0.0,0
3784,Defensive-line,Player10,1.8,0.0,26.0,44.7,0.0,0
3785,Game-11v11,Player10,1.0,0.0,15.8,27.4,11.9,0
3786,Session,Player10,3.0,67.7,48.1,77.9,37.5,0
3787,Defensive-line,Player11,2.0,0.0,26.9,58.8,27.3,0
3788,Game-11v11,Player11,0.8,0.0,13.5,17.8,0.0,0
3789,Session,Player11,3.2,67.7,49.9,85.8,45.7,0
3790,Warm-up,Player11,0.4,0.0,8.7,7.1,0.0,0
3791,Finalizations,Player14,1.4,0.0,29.2,31.2,22.1,0
3792,Game-11v11,Player14,0.7,0.0,13.4,15.5,0.0,0
3793,Warm-up,Player14,0.2,0.0,4.1,4.0,0.0,0
3794,Shooting,Player14,0.3,0.0,4.2,7.7,0.0,0
3795,Session,Player14,3.0,81.2,51.8,59.6,44.5,0
3796,Game-11v11,Player16,0.6,0.0,11.3,13.6,0.0,0
3797,Warm-up,Player16,0.2,0.0,3.8,4.3,0.0,0
3798,Session,Player16,2.4,54.1,31.7,54.0,0.0,0
3799,Defensive-line,Player16,1.4,0.0,16.3,36.1,0.0,0
3800,Warm-up,Player18,0.5,0.0,6.7,12.1,0.0,0
3801,Defensive-line,Player18,2.4,0.0,40.7,69.0,25.6,0
3802,Session,Player18,4.2,94.7,66.8,114.6,44.8,0
3803,Game-11v11,Player18,1.1,0.0,18.9,29.9,12.9,0
3804,Shooting,Player19,0.4,0.0,3.5,9.5,0.0,0
3805,Finalizations,Player19,1.2,0.0,21.5,25.1,24.3,0
3806,Session,Player19,2.6,54.1,42.3,59.3,48.8,0
3807,Warm-up,Player19,0.3,0.0,5.7,8.0,0.0,0
3808,Game-11v11,Player19,0.7,0.0,11.6,16.3,12.1,0
3809,Warm-up,Player21,0.3,0.0,3.2,7.5,0.0,0
3810,Game-11v11,Player21,0.5,0.0,6.0,14.4,0.0,0
3811,Session,Player21,2.6,67.7,30.9,64.9,34.8,0
3812,Shooting,Player21,0.3,0.0,3.6,7.1,0.0,0
3813,Finalizations,Player21,1.2,0.0,18.0,33.1,17.7,0
3814,Warm-up,Player25,0.4,0.0,6.7,8.4,5.6,0
3815,Defensive-line,Player25,1.5,0.0,27.0,37.4,25.4,0
3816,Session,Player25,2.8,54.1,52.1,65.5,47.3,0
3817,Game-11v11,Player25,0.8,0.0,16.5,17.8,14.4,0
3818,Warm-up,Player26,0.5,0.0,7.8,13.0,5.8,0
3819,Shooting,Player26,0.5,0.0,4.6,14.1,6.5,0
3820,Finalizations,Player26,1.5,0.0,25.9,38.7,20.4,0
3821,Session,Player26,3.1,54.1,52.0,88.3,45.9,0
3822,Game-11v11,Player26,0.8,0.0,13.8,21.5,11.3,0
3823,Shooting,Player27,0.4,0.0,6.3,8.5,7.4,0
3824,Warm-up,Player27,0.3,0.0,6.2,5.9,0.0,0
3825,Game-11v11,Player27,0.6,0.0,11.8,13.1,11.4,0
3826,Finalizations,Player27,1.0,0.0,17.9,22.5,0.0,0
3827,Session,Player27,2.4,54.1,42.2,49.6,43.7,0
3828,Warm-up,Player29,0.4,0.0,8.5,8.9,0.0,0
3829,Session,Player29,2.9,67.7,42.0,72.1,42.7,0
3830,Defensive-line,Player29,1.6,0.0,20.4,45.8,23.3,0
3831,Game-11v11,Player29,0.7,0.0,13.1,16.9,11.7,0
3832,Defensive-line,Player30,2.2,0.0,18.2,59.2,0.0,0
3833,Session,Player30,3.3,54.1,31.5,94.5,0.0,0
3834,Game-11v11,Player30,1.0,0.0,8.6,25.5,0.0,0
3835,Warm-up,Player30,0.3,0.0,4.4,7.4,0.0,0
3836,Shooting,Player32,0.6,0.0,4.4,16.4,0.0,0
3837,Finalizations,Player32,1.5,0.0,34.3,25.3,31.2,0
3838,Game-11v11,Player32,1.2,0.0,20.3,33.0,14.1,0
3839,Session,Player32,3.4,54.1,66.5,89.4,58.2,0
3840,Warm-up,Player32,0.4,0.0,7.3,10.3,0.0,0
3841,Intermittent-run-2,Player2,0.4,0.0,11.7,1.6,0.0,0
3842,Defensive-phase 2,Player2,0.5,0.0,8.4,15.1,5.5,0
3843,Defensive-phase 3,Player2,0.4,0.0,3.4,9.4,0.0,0
